0.010647077750223364, 0.00012271751205140098
0.01301721610939489, 0.0002460535923490086
0.01702336395663348, 0.0004467180265357236
0.02116917993173032, 0.0007590148430610172
0.02863054012133631, 0.0013780608830466982
0.04072014343852796, 0.0027634793961288377
0.05326176994992642, 0.004181721265055522
0.06405529458377927, 0.00592178432737486
0.07966697742160997, 0.008668564237278926
0.09743220450233883, 0.012689209661694359
0.11329985696236948, 0.018573785342836387
0.12739663494556377, 0.027186412529393977
0.15580011614563535, 0.041135995930192265
0.1873482937111798, 0.06650439859172985
0.2330053352252932, 0.09897746172553137
0.3151624567709179, 0.16270702771878084
5.487446411516807, 0.16865931538330234
7.179218408906101, 0.20240917627251892
11.488182689753897, 0.3219506648998637
16.622740692480036, 0.4339021366718868
17.776604730456032, 0.48725916702334465
